block_id,route_id,direction_id,trip_headsign,shape_id,service_id,trip_id
a_421199,8516,1,Fisherman's Wharf,100446,1_merged_5547550,5498906
a_421200,8516,1,Fisherman's Wharf,100446,1_merged_5547550,5498907
a_421198,8516,1,Fisherman's Wharf,100446,1_merged_5547550,5498904
a_421203,8516,1,Fisherman's Wharf,100446,1_merged_5547550,5498905
a_421196,8516,1,Fisherman's Wharf,100446,1_merged_5547550,5498902
a_421197,8516,1,Fisherman's Wharf,100446,1_merged_5547550,5498903
a_422744,1060_merged_5547536,0,Hyde & Beach,100713,1_merged_5547550,5518059
a_421202,8516,1,Fisherman's Wharf,100446,1_merged_5547550,5498901
a_422751,1059_merged_5547539,0,Taylor & Bay,100710,1_merged_5547550,5518057
a_422746,1060_merged_5547536,0,Hyde & Beach,100713,1_merged_5547550,5518056
a_422749,1059_merged_5547539,0,Taylor & Bay,100710,1_merged_5547550,5518055
a_422747,1059_merged_5547539,0,Taylor & Bay,100710,1_merged_5547550,5518054
a_422757,1060_merged_5547536,0,Hyde & Beach,100713,1_merged_5547550,5518053
a_422744,1060_merged_5547536,0,Hyde & Beach,100713,1_merged_5547550,5518052
a_422753,1059_merged_5547539,0,Taylor & Bay,100710,1_merged_5547550,5518051
a_422757,1060_merged_5547536,0,Hyde & Beach,100713,1_merged_5547550,5518050
b_409044,8157,1,Downtown,95816,3_merged_5547554,5360610
a_422613,8539,1,Fort Mason,100694,3_merged_5547551,5516433
b_409038,8157,1,Downtown,95816,3_merged_5547554,5360612
b_409039,8157,1,Downtown,95816,3_merged_5547554,5360613
b_409055,8157,1,Downtown,95816,3_merged_5547554,5360614
b_409050,8157,1,Downtown,95816,3_merged_5547554,5360615
b_409046,8157,1,Downtown,95816,3_merged_5547554,5360616
a_421894,1045,1,Caltrain,100594,2_merged_5547552,5506950
b_409038,8157,1,Downtown,95816,3_merged_5547554,5360618
b_409054,8157,1,Downtown,95816,3_merged_5547554,5360619
a_422618,8539,1,Fort Mason,100694,3_merged_5547551,5516431
a_422623,8539,1,Fort Mason,100694,3_merged_5547551,5516430
b_410535,1060_merged_5547545,1,Powell & Market,96101,1_merged_5547553,5379255
a_422621,8539,1,Fort Mason,100694,3_merged_5547551,5516437
b_411005,1198,0,San Francisco Zoo,96214,2_merged_5547555,5387854
a_422620,8539,1,Fort Mason,100694,3_merged_5547551,5516436
b_417225,1196_merged_5547549,1,Visitacion Valley via Downtown,96225,1_merged_5547553,5451203
a_422624,8539,1,Fort Mason,100694,3_merged_5547551,5516435
a_421883,1045,1,Caltrain,100594,2_merged_5547552,5506956
a_421881,1045,1,Caltrain,100594,2_merged_5547552,5506959
b_410600,8190,1,Market St.,96117,3_merged_5547554,5381099
b_410602,8190,1,Market St.,96117,3_merged_5547554,5381098
a_421071,8512,1,Downtown,100428,2_merged_5547552,5497488
a_421081,8512,1,Downtown,100428,2_merged_5547552,5497489
a_421084,8512,1,Downtown,100428,2_merged_5547552,5497486
a_421070,8512,1,Downtown,100428,2_merged_5547552,5497487
a_421080,8512,1,Downtown,100428,2_merged_5547552,5497484
a_421076,8512,1,Downtown,100428,2_merged_5547552,5497485
a_421083,8512,1,Downtown,100428,2_merged_5547552,5497482
a_421075,8512,1,Downtown,100428,2_merged_5547552,5497483
a_421073,8512,1,Downtown,100428,2_merged_5547552,5497480
a_421079,8512,1,Downtown,100428,2_merged_5547552,5497481
a_422777,1059_merged_5547539,1,Powell & Market,100715,2_merged_5547552,5519018
a_422770,1060_merged_5547536,1,Powell & Market,100717,2_merged_5547552,5519019
a_422625,8539,1,Fort Mason,100694,3_merged_5547551,5516438
a_422769,1059_merged_5547539,1,Powell & Market,100715,2_merged_5547552,5519010
a_422770,1060_merged_5547536,1,Powell & Market,100717,2_merged_5547552,5519011
a_422781,1059_merged_5547539,1,Powell & Market,100715,2_merged_5547552,5519012
a_422774,1060_merged_5547536,1,Powell & Market,100717,2_merged_5547552,5519013
a_422777,1059_merged_5547539,1,Powell & Market,100715,2_merged_5547552,5519014
a_422766,1060_merged_5547536,1,Powell & Market,100717,2_merged_5547552,5519015
a_422764,1059_merged_5547539,1,Powell & Market,100715,2_merged_5547552,5519016
a_422782,1060_merged_5547536,1,Powell & Market,100717,2_merged_5547552,5519017
b_408396,8152,1,Downtown,95757,1_merged_5547553,5353353
b_408385,8152,1,Downtown,95759,1_merged_5547553,5353352
b_408405,8152,1,Downtown,95757,1_merged_5547553,5353351
a_421881,1045,1,Caltrain,100594,2_merged_5547552,5506971
b_408382,8152,1,Downtown,95757,1_merged_5547553,5353357
b_408407,8152,1,Downtown,95758,1_merged_5547553,5353356
b_408378,8152,1,Downtown,95757,1_merged_5547553,5353355
b_408406,8152,1,Downtown,95759,1_merged_5547553,5353354
b_408384,8152,1,Downtown,95757,1_merged_5547553,5353359
b_408408,8152,1,Downtown,95758,1_merged_5547553,5353358
b_410524,1060_merged_5547545,1,Powell & Market,96101,1_merged_5547553,5379112
b_410607,8191,1,Judah & 9th Av.,96120,2_merged_5547555,5381325
b_410607,8191,1,Judah & 9th Av.,96120,2_merged_5547555,5381324
b_410607,8191,1,Judah & 9th Av.,96120,2_merged_5547555,5381327
b_410607,8191,1,Judah & 9th Av.,96120,2_merged_5547555,5381326
b_410607,8191,1,Judah & 9th Av.,96120,2_merged_5547555,5381321
b_410607,8191,1,Judah & 9th Av.,96120,2_merged_5547555,5381320
b_410607,8191,1,Judah & 9th Av.,96120,2_merged_5547555,5381323
b_410607,8191,1,Judah & 9th Av.,96120,2_merged_5547555,5381322
b_410607,8191,1,Judah & 9th Av.,96120,2_merged_5547555,5381329
b_410607,8191,1,Judah & 9th Av.,96120,2_merged_5547555,5381328
b_417228,1196_merged_5547549,0,Balboa Park Station via Downtown,96203,1_merged_5547553,5450743
b_417215,1196_merged_5547549,0,Balboa Park Station via Downtown,96203,1_merged_5547553,5450744
b_417216,1196_merged_5547549,0,Balboa Park Station via Downtown,96203,1_merged_5547553,5450745
a_423230,1199,0,Balboa Park Station,100832,2_merged_5547552,5526737
b_417229,1196_merged_5547549,0,Balboa Park Station via Downtown,96203,1_merged_5547553,5450746
a_422891,1093_merged_5547535,0,Ocean Beach via Downtown,100766,1_merged_5547550,5521248
a_422900,1093_merged_5547535,0,Ocean Beach via Downtown,100766,1_merged_5547550,5521249
a_422890,1093_merged_5547535,0,Ocean Beach via Downtown,100766,1_merged_5547550,5521246
a_422899,1093_merged_5547535,0,Ocean Beach via Downtown,100766,1_merged_5547550,5521247
a_422889,1093_merged_5547535,0,Ocean Beach via Downtown,100766,1_merged_5547550,5521244
a_422898,1093_merged_5547535,0,Ocean Beach via Downtown,100766,1_merged_5547550,5521245
a_422888,1093_merged_5547535,0,Ocean Beach via Downtown,100766,1_merged_5547550,5521242
a_422897,1093_merged_5547535,0,Ocean Beach via Downtown,100766,1_merged_5547550,5521243
a_422887,1093_merged_5547535,0,Ocean Beach via Downtown,100766,1_merged_5547550,5521240
a_422896,1093_merged_5547535,0,Ocean Beach via Downtown,100766,1_merged_5547550,5521241
b_424915,8180,0,the Crocker-Amazon District,96044,3_merged_5547554,5451497
b_424913,8180,0,the Crocker-Amazon District,96044,3_merged_5547554,5451496
b_424924,8180,0,the Crocker-Amazon District,96044,3_merged_5547554,5451495
a_423225,1199,0,Balboa Park Station,100832,2_merged_5547552,5526734
b_424918,8180,0,the Crocker-Amazon District,96044,3_merged_5547554,5451493
b_424921,8180,0,the Crocker-Amazon District,96044,3_merged_5547554,5451492
b_424916,8180,0,the Crocker-Amazon District,96044,3_merged_5547554,5451491
b_424914,8180,0,the Crocker-Amazon District,96044,3_merged_5547554,5451490
a_423232,1199,0,Balboa Park Station,100832,2_merged_5547552,5526733
b_424923,8180,0,the Crocker-Amazon District,96044,3_merged_5547554,5451499
a_423224,1199,0,Balboa Park Station,100832,2_merged_5547552,5526732
a_423231,1199,0,Balboa Park Station,100832,2_merged_5547552,5526731
a_423228,1199,0,Balboa Park Station,100832,2_merged_5547552,5526730
a_422549,8538,0,West Portal Station,100678,3_merged_5547551,5515577
a_422552,8538,0,West Portal Station,100678,3_merged_5547551,5515576
a_422551,8538,0,West Portal Station,100678,3_merged_5547551,5515575
a_422553,8538,0,West Portal Station,100678,3_merged_5547551,5515574
a_422550,8538,0,West Portal Station,100678,3_merged_5547551,5515573
a_422549,8538,0,West Portal Station,100678,3_merged_5547551,5515572
a_422552,8538,0,West Portal Station,100678,3_merged_5547551,5515571
a_422551,8538,0,West Portal Station,100678,3_merged_5547551,5515570
a_422553,8538,0,West Portal Station,100678,3_merged_5547551,5515579
a_422550,8538,0,West Portal Station,100678,3_merged_5547551,5515578
b_411873,1115,0,Daly City,96308,3_merged_5547554,5397988
b_411874,1115,0,Daly City,96308,3_merged_5547554,5397989
b_411871,1115,0,Daly City,96308,3_merged_5547554,5397986
b_411872,1115,0,Daly City,96308,3_merged_5547554,5397987
b_411869,1115,0,Daly City,96308,3_merged_5547554,5397984
b_411870,1115,0,Daly City,96308,3_merged_5547554,5397985
b_411867,1115,0,Daly City,96308,3_merged_5547554,5397982
b_411868,1115,0,Daly City,96308,3_merged_5547554,5397983
b_411876,1115,0,Daly City,96308,3_merged_5547554,5397980
b_411866,1115,0,Daly City,96308,3_merged_5547554,5397981
b_424843,1012,1,Jackson & Van Ness,95809,1_merged_5547553,5451721
b_408957,1010,1,Pacific Heights,95806,1_merged_5547553,5451720
b_424844,1012,1,Jackson & Van Ness,95809,1_merged_5547553,5451723
a_424653,1900_merged_5547533,0,Visitacion Valley,100394,1_merged_5547550,5543511
a_420176,8505,0,the Richmond District,100342,1_merged_5547550,5486938
a_420187,8505,0,the Richmond District,100342,1_merged_5547550,5486939
b_424834,1010,1,Pacific Heights,95806,1_merged_5547553,5451727
b_408956,1010,1,Pacific Heights,95806,1_merged_5547553,5451726
a_420194,8505,0,the Richmond District,100342,1_merged_5547550,5486934
a_420191,8505,0,the Richmond District,100342,1_merged_5547550,5486935
a_420185,8505,0,the Richmond District,100342,1_merged_5547550,5486936
a_420186,8505,0,the Richmond District,100342,1_merged_5547550,5486937
a_420191,8505,0,the Richmond District,100342,1_merged_5547550,5486930
a_420198,8505,0,California & Presidio,100339,1_merged_5547550,5486931
a_420181,8505,0,California & Presidio,100339,1_merged_5547550,5486932
a_420188,8505,0,the Richmond District,100342,1_merged_5547550,5486933
a_424265,8568,0,48th Avenue,100932,2_merged_5547552,5538154
a_424266,8568,0,48th Avenue,100932,2_merged_5547552,5538155
a_424267,8568,0,48th Avenue,100932,2_merged_5547552,5538156
a_422122,8568,0,48th Avenue,100932,2_merged_5547552,5538157
a_424261,8568,0,48th Avenue,100932,2_merged_5547552,5538150
a_424262,8568,0,48th Avenue,100932,2_merged_5547552,5538151
a_424263,8568,0,48th Avenue,100932,2_merged_5547552,5538152
a_424264,8568,0,48th Avenue,100932,2_merged_5547552,5538153
a_424268,8568,0,48th Avenue,100932,2_merged_5547552,5538158
a_424269,8568,0,48th Avenue,100932,2_merged_5547552,5538159
b_411701,1034,1,Downtown,96289,2_merged_5547555,5396589
b_411700,1032,1,Downtown,96291,2_merged_5547555,5396588
b_410579,1060_merged_5547545,0,Hyde & Beach,96097,3_merged_5547554,5380056
b_410576,1059_merged_5547548,0,Taylor & Bay,96094,3_merged_5547554,5380057
b_410571,1060_merged_5547545,0,Hyde & Beach,96097,3_merged_5547554,5380050
b_410563,1059_merged_5547548,0,Taylor & Bay,96094,3_merged_5547554,5380051
b_410581,1060_merged_5547545,0,Hyde & Beach,96097,3_merged_5547554,5380052
b_410580,1059_merged_5547548,0,Taylor & Bay,96094,3_merged_5547554,5380053
b_411690,1033,1,Downtown,96288,2_merged_5547555,5396581
b_411682,1031,1,Downtown,96290,2_merged_5547555,5396580
b_411687,1038,1,Downtown,96292,2_merged_5547555,5396583
b_411694,1032,1,Downtown,96291,2_merged_5547555,5396582
b_411688,1031,1,Downtown,96290,2_merged_5547555,5396585
b_411698,1034,1,Downtown,96289,2_merged_5547555,5396584
b_411697,1039,1,Downtown,96293,2_merged_5547555,5396587
b_411695,1033,1,Downtown,96288,2_merged_5547555,5396586
a_423057,8564,0,Treasure Island,100910,3_merged_5547551,5536422
a_424076,8564,0,Treasure Island,100910,3_merged_5547551,5536423
a_423057,8564,0,Treasure Island,100910,3_merged_5547551,5536420
a_424076,8564,0,Treasure Island,100910,3_merged_5547551,5536421
a_424077,8564,0,Treasure Island,100910,3_merged_5547551,5536426
a_424077,8564,0,Treasure Island,100910,3_merged_5547551,5536427
a_423057,8564,0,Treasure Island,100910,3_merged_5547551,5536424
a_424076,8564,0,Treasure Island,100910,3_merged_5547551,5536425
b_411816,1115,0,Daly City,96308,1_merged_5547553,5397670
b_411817,1115,0,Daly City,96308,1_merged_5547553,5397671
a_424077,8564,0,Treasure Island,100910,3_merged_5547551,5536428
a_424077,8564,0,Treasure Island,100910,3_merged_5547551,5536429
b_411820,1115,0,Daly City,96308,1_merged_5547553,5397674
b_411821,1115,0,Daly City,96308,1_merged_5547553,5397675
b_411822,1115,0,Daly City,96308,1_merged_5547553,5397676
b_411823,1115,0,Daly City,96308,1_merged_5547553,5397677
b_417340,8172,0,Ocean Beach,95984,3_merged_5547554,5452759
b_410317,8182,0,Caltrain,96060,1_merged_5547553,5376044
b_408218,8150,0,the Richmond District,95730,1_merged_5547553,5350554
b_409193,1030,1,Caltrain,95973,1_merged_5547553,5368278
b_410322,8182,0,Caltrain,96060,1_merged_5547553,5376045
b_408207,8150,0,the Richmond District,95730,1_merged_5547553,5350555
b_409699,1030,1,Caltrain,95973,1_merged_5547553,5368272
b_409700,1030,1,Caltrain,95973,1_merged_5547553,5368273
b_409707,1030,1,Caltrain,95975,1_merged_5547553,5368270
b_409708,1030,1,Caltrain,95975,1_merged_5547553,5368271
b_409191,1030,1,Caltrain,95973,1_merged_5547553,5368276
b_408206,8150,1,Downtown,95737,1_merged_5547553,5350556
b_409188,1030,1,Caltrain,95973,1_merged_5547553,5368274
b_409189,1030,1,Caltrain,95973,1_merged_5547553,5368275
a_424426,1110,0,City College,100386,1_merged_5547550,5541455
b_409496,1028_merged_5547547,1,Fort Mason,95919,3_merged_5547554,5366461
b_408204,8150,1,Downtown,95737,1_merged_5547553,5350557
b_409495,1028_merged_5547547,1,Fort Mason,95919,3_merged_5547554,5366460
b_408197,8150,0,the Richmond District,95730,1_merged_5547553,5350550
b_411542,1031,0,the Richmond District,96284,1_merged_5547553,5396198
b_409498,1028_merged_5547547,1,Fort Mason,95919,3_merged_5547554,5366463
b_408217,8150,0,the Richmond District,95730,1_merged_5547553,5350551
b_409497,1028_merged_5547547,1,Fort Mason,95919,3_merged_5547554,5366462
b_408215,8150,0,the Richmond District,95730,1_merged_5547553,5350552
b_409500,1028_merged_5547547,1,Fort Mason,95919,3_merged_5547554,5366465
b_408218,8150,0,the Richmond District,95730,1_merged_5547553,5350553
b_409499,1028_merged_5547547,1,Fort Mason,95919,3_merged_5547554,5366464
b_408598,1105,0,La Playa & Judah,96186,3_merged_5547554,5385371
b_409502,1028_merged_5547547,1,Fort Mason,95919,3_merged_5547554,5366467
b_410533,1059_merged_5547548,0,Taylor & Bay,96094,1_merged_5547553,5379015
b_409501,1028_merged_5547547,1,Fort Mason,95919,3_merged_5547554,5366466
a_421869,1045,1,Caltrain,100594,2_merged_5547552,5506978
b_410601,8190,0,Van Ness Av.,96116,3_merged_5547554,5381003
a_421756,8525,0,the Bayview District,100558,3_merged_5547551,5505259
a_421755,8525,0,the Bayview District,100558,3_merged_5547551,5505258
a_421754,8525,0,the Bayview District,100558,3_merged_5547551,5505257
a_421753,8525,0,the Bayview District,100558,3_merged_5547551,5505256
a_421752,8525,0,the Bayview District,100558,3_merged_5547551,5505255
a_421751,8525,0,the Bayview District,100558,3_merged_5547551,5505254
a_421750,8525,0,the Bayview District,100557,3_merged_5547551,5505253
a_421749,8525,0,the Bayview District,100557,3_merged_5547551,5505252
a_421748,8525,0,the Bayview District,100557,3_merged_5547551,5505251
a_421747,8525,1,San Francisco State College,100567,2_merged_5547552,5505250
b_411357,8205,1,Pull In to Garage,96263,3_merged_5547554,5393359
b_411361,8205,1,Pull In to Garage,96263,3_merged_5547554,5393358
b_411361,8205,1,,96258,3_merged_5547554,5393357
b_411357,8205,1,,96258,3_merged_5547554,5393356
b_411354,8205,1,Pull In to Garage,96263,3_merged_5547554,5393355
b_411354,8205,1,,96258,3_merged_5547554,5393354
b_411352,8205,1,Pull In to Garage,96263,3_merged_5547554,5393353
b_411352,8205,1,,96258,3_merged_5547554,5393352
b_410602,8190,0,Van Ness Av.,96116,3_merged_5547554,5381004
b_411351,8205,1,,96258,3_merged_5547554,5393350
b_410723,1094_merged_5547541,0,Balboa Park Station,96144,3_merged_5547554,5383118
b_410721,1094_merged_5547541,0,Balboa Park Station,96144,3_merged_5547554,5383119
a_421843,1030,1,Chestnut & Fillmore,100591,1_merged_5547550,5506508
a_421844,1030,1,Chestnut & Fillmore,100591,1_merged_5547550,5506509
a_421841,1030,1,Chestnut & Fillmore,100591,1_merged_5547550,5506506
a_421842,1030,1,Chestnut & Fillmore,100591,1_merged_5547550,5506507
a_421839,1030,1,Chestnut & Fillmore,100591,1_merged_5547550,5506504
a_421840,1030,1,Chestnut & Fillmore,100591,1_merged_5547550,5506505
a_421851,1030,1,Chestnut & Fillmore,100591,1_merged_5547550,5506502
a_421262,1030,1,Chestnut & Fillmore,100591,1_merged_5547550,5506503
a_421849,1030,1,Chestnut & Fillmore,100591,1_merged_5547550,5506500
a_421834,1030,1,Chestnut & Fillmore,100591,1_merged_5547550,5506501
a_422370,8536,1,the Richmond District,100669,1_merged_5547550,5513804
b_410600,8190,0,Van Ness Av.,96116,3_merged_5547554,5381006
b_410842,8209,0,Treasure Island,96294,3_merged_5547554,5397177
b_410521,8187,0,Executive Park,96089,2_merged_5547555,5378716
b_409751,1030,1,Caltrain,95975,2_merged_5547555,5368810
b_410576,1059_merged_5547548,1,Powell & Market,96099,3_merged_5547554,5380359
a_422543,8538,0,West Portal Station,100678,2_merged_5547552,5515479
b_410564,1059_merged_5547548,1,Powell & Market,96099,3_merged_5547554,5380357
b_410379,8183,0,West Portal Station,96062,3_merged_5547554,5376808
b_410376,8183,0,West Portal Station,96062,3_merged_5547554,5376809
b_410569,1060_merged_5547545,1,Powell & Market,96101,3_merged_5547554,5380356
b_410378,8183,0,West Portal Station,96062,3_merged_5547554,5376802
b_410710,1094_merged_5547541,1,Downtown,96160,2_merged_5547555,5383017
b_410377,8183,0,West Portal Station,96062,3_merged_5547554,5376800
b_410380,8183,0,West Portal Station,96062,3_merged_5547554,5376801
b_410380,8183,0,West Portal Station,96062,3_merged_5547554,5376806
b_410378,8183,0,West Portal Station,96062,3_merged_5547554,5376807
b_410376,8183,0,West Portal Station,96062,3_merged_5547554,5376804
b_410377,8183,0,West Portal Station,96062,3_merged_5547554,5376805
a_424502,8532,1,Downtown,100635,1_merged_5547550,5541949
a_424504,8532,1,Downtown,100635,1_merged_5547550,5541948
a_424512,8532,1,Downtown,100635,1_merged_5547550,5541947
a_424516,8532,1,Downtown,100635,1_merged_5547550,5541946
a_424510,8532,1,Downtown,100635,1_merged_5547550,5541945
a_424505,8532,1,Downtown,100635,1_merged_5547550,5541944
a_424508,8532,1,Downtown,100635,1_merged_5547550,5541943
a_424506,8532,1,Downtown,100635,1_merged_5547550,5541942
a_424502,8532,1,Downtown,100635,1_merged_5547550,5541941
a_424504,8532,1,Downtown,100635,1_merged_5547550,5541940
b_409112,8160,0,Stonestown,95827,3_merged_5547554,5361208
b_409115,8160,0,Stonestown,95827,3_merged_5547554,5361209
b_411036,1196_merged_5547549,0,Balboa Park Station,96205,3_merged_5547554,5388321
b_411041,1196_merged_5547549,0,Metro East Garage,96213,3_merged_5547554,5388326
b_411048,1198,0,San Francisco Zoo,96215,3_merged_5547554,5388327
b_411038,1196_merged_5547549,0,Metro East Garage,96213,3_merged_5547554,5388324
b_411040,1196_merged_5547549,0,Metro East Garage,96213,3_merged_5547554,5388325
b_409112,8160,0,Stonestown,95827,3_merged_5547554,5361200
b_409115,8160,0,Stonestown,95827,3_merged_5547554,5361201
b_409113,8160,0,Stonestown,95827,3_merged_5547554,5361202
b_409114,8160,0,Stonestown,95827,3_merged_5547554,5361203
b_409112,8160,0,Stonestown,95827,3_merged_5547554,5361204
b_409115,8160,0,Stonestown,95827,3_merged_5547554,5361205
b_409113,8160,0,Stonestown,95827,3_merged_5547554,5361206
b_409114,8160,0,Stonestown,95827,3_merged_5547554,5361207
a_420401,8507,0,Ocean Beach,100368,2_merged_5547552,5489928
a_420402,8507,0,Ocean Beach,100368,2_merged_5547552,5489929
b_411030,1196_merged_5547549,1,Visitacion Valley via Downtown,96225,2_merged_5547555,5388118
a_422068,8531,1,the Haight-Ashbury District,100623,3_merged_5547551,5510332
a_420401,8507,0,Ocean Beach,100362,2_merged_5547552,5489923
a_420399,8507,0,Ocean Beach,100362,2_merged_5547552,5489920
a_420400,8507,0,Ocean Beach,100362,2_merged_5547552,5489921
a_420401,8507,0,Ocean Beach,100368,2_merged_5547552,5489926
a_420402,8507,0,Ocean Beach,100368,2_merged_5547552,5489927
a_420396,8507,0,the Richmond District,100367,2_merged_5547552,5489924
a_420402,8507,0,Ocean Beach,100368,2_merged_5547552,5489925
b_417334,8150,1,Downtown,95736,2_merged_5547555,5452609
b_417324,8150,1,Downtown,95736,2_merged_5547555,5452608
b_417330,8150,1,Downtown,95736,2_merged_5547555,5452603
b_417324,8150,1,Downtown,95736,2_merged_5547555,5452602
b_417326,8150,1,Downtown,95736,2_merged_5547555,5452601
b_417325,8150,1,Downtown,95736,2_merged_5547555,5452600
b_417331,8150,1,Downtown,95736,2_merged_5547555,5452607
b_417326,8150,1,Downtown,95736,2_merged_5547555,5452606
b_417328,8150,1,Downtown,95736,2_merged_5547555,5452605
b_417327,8150,1,Downtown,95736,2_merged_5547555,5452604
b_410604,8190,1,Market St.,96117,3_merged_5547554,5381162
b_416966,8181,0,Hunter's Point,96049,3_merged_5547554,5448729
a_422544,8538,0,West Portal Station,100678,2_merged_5547552,5515475
b_416969,8181,0,Hunter's Point,96049,3_merged_5547554,5448723
b_416967,8181,0,Hunter's Point,96049,3_merged_5547554,5448722
b_410600,8190,1,Market St.,96117,3_merged_5547554,5381161
b_416966,8181,0,Hunter's Point,96049,3_merged_5547554,5448720
b_416964,8181,0,Hunter's Point,96049,3_merged_5547554,5448727
b_416968,8181,0,Hunter's Point,96049,3_merged_5547554,5448726
b_416962,8181,0,Hunter's Point,96049,3_merged_5547554,5448725
b_416961,8181,0,Hunter's Point,96049,3_merged_5547554,5448724
b_410716,1094_merged_5547541,1,Downtown,96160,2_merged_5547555,5383013
b_410732,1094_merged_5547541,0,Balboa Park Station,96144,3_merged_5547554,5383114
b_410538,1059_merged_5547548,0,Taylor & Bay,96094,1_merged_5547553,5379019
b_410602,8190,1,Market St.,96117,3_merged_5547554,5381160
b_409046,8157,0,Daly City,95810,3_merged_5547554,5360557
b_409045,8157,0,Daly City,95810,3_merged_5547554,5360556
b_409044,8157,0,Daly City,95810,3_merged_5547554,5360555
b_409043,8157,0,Daly City,95810,3_merged_5547554,5360554
b_409042,8157,0,Daly City,95810,3_merged_5547554,5360553
b_409056,8157,0,Daly City,95811,3_merged_5547554,5360552
b_409055,8157,0,Daly City,95811,3_merged_5547554,5360551
b_409054,8157,0,Daly City,95811,3_merged_5547554,5360550
b_410733,1094_merged_5547541,0,Balboa Park Station,96144,3_merged_5547554,5383115
b_409048,8157,0,Daly City,95810,3_merged_5547554,5360559
b_409047,8157,0,Daly City,95810,3_merged_5547554,5360558
b_410604,8190,1,Market St.,96117,3_merged_5547554,5381167
a_422133,8532,0,the Richmond District,100630,3_merged_5547551,5511069
a_422143,8532,0,the Richmond District,100630,3_merged_5547551,5511068
a_425110,8560,0,Castro Station via Downtown,100865,1_merged_5547550,5547248
a_425112,8560,0,Castro Station via Downtown,100865,1_merged_5547550,5547249
a_422132,8532,0,the Richmond District,100630,3_merged_5547551,5511061
a_422131,8532,0,the Richmond District,100630,3_merged_5547551,5511060
a_425115,8560,0,Balboa Park Station,100870,1_merged_5547550,5547240
a_425116,8560,0,Castro Station via Downtown,100865,1_merged_5547550,5547241
a_422124,8532,0,the Richmond District,100630,3_merged_5547551,5511065
a_422135,8532,0,the Richmond District,100630,3_merged_5547551,5511064
a_422127,8532,0,the Richmond District,100630,3_merged_5547551,5511067
a_422138,8532,0,the Richmond District,100630,3_merged_5547551,5511066
a_425037,1028_merged_5547538,1,Fort Mason,100533,2_merged_5547552,5546119
a_425028,1028_merged_5547538,1,Fort Mason,100533,2_merged_5547552,5546118
b_417149,8180,0,the Crocker-Amazon District,96044,1_merged_5547553,5374510
b_417156,8180,0,the Crocker-Amazon District,96044,1_merged_5547553,5374511
b_410600,8190,1,Market St.,96117,3_merged_5547554,5381166
b_417147,8180,0,the Crocker-Amazon District,96044,1_merged_5547553,5374517
b_417145,8180,0,the Crocker-Amazon District,96044,1_merged_5547553,5374514
b_417152,8180,0,the Crocker-Amazon District,96044,1_merged_5547553,5374515
a_425034,1028_merged_5547538,1,Fort Mason,100533,2_merged_5547552,5546111
a_425033,1028_merged_5547538,1,Fort Mason,100533,2_merged_5547552,5546110
a_425035,1028_merged_5547538,1,Fort Mason,100533,2_merged_5547552,5546113
a_425030,1028_merged_5547538,1,Fort Mason,100533,2_merged_5547552,5546112
a_425027,1028_merged_5547538,1,Fort Mason,100533,2_merged_5547552,5546115
a_425031,1028_merged_5547538,1,Fort Mason,100533,2_merged_5547552,5546114
a_425032,1028_merged_5547538,1,Fort Mason,100533,2_merged_5547552,5546117
a_425036,1028_merged_5547538,1,Fort Mason,100533,2_merged_5547552,5546116
a_420322,1002,1,Downtown,100359,3_merged_5547551,5489078
a_420318,1002,1,Downtown,100359,3_merged_5547551,5489079
a_420320,1002,1,Downtown,100359,3_merged_5547551,5489070
a_420321,1002,1,Downtown,100359,3_merged_5547551,5489071
a_420317,1002,1,Downtown,100359,3_merged_5547551,5489072
a_420318,1002,1,Downtown,100359,3_merged_5547551,5489073
a_420319,1002,1,Downtown,100359,3_merged_5547551,5489074
a_420320,1002,1,Downtown,100359,3_merged_5547551,5489075
a_420321,1002,1,Downtown,100359,3_merged_5547551,5489076
a_420317,1002,1,Downtown,100359,3_merged_5547551,5489077
a_424617,8519,0,Potrero Hill,100473,1_merged_5547550,5543093
a_424621,8519,0,Potrero Hill,100473,1_merged_5547550,5543092
a_424618,8519,0,Potrero Hill,100473,1_merged_5547550,5543091
a_424613,8519,0,Bryant & 16th St.,100477,1_merged_5547550,5543090
a_424623,8519,0,Potrero Hill,100473,1_merged_5547550,5543097
a_424615,8519,0,Potrero Hill,100473,1_merged_5547550,5543096
a_424616,8519,0,Potrero Hill,100473,1_merged_5547550,5543095
a_424622,8519,0,Potrero Hill,100473,1_merged_5547550,5543094
a_424613,8519,0,Potrero Hill,100473,1_merged_5547550,5543099
a_424614,8519,0,Potrero Hill,100473,1_merged_5547550,5543098
a_421349,8519,0,Potrero Hill,100473,3_merged_5547551,5500618
a_421341,8519,0,Potrero Hill,100473,3_merged_5547551,5500619
a_421346,8519,0,Potrero Hill,100473,3_merged_5547551,5500614
a_421343,8519,0,Potrero Hill,100473,3_merged_5547551,5500615
a_421340,8519,0,Potrero Hill,100473,3_merged_5547551,5500616
a_421347,8519,0,Potrero Hill,100473,3_merged_5547551,5500617
a_421348,8519,0,Potrero Hill,100473,3_merged_5547551,5500610
a_421345,8519,0,Potrero Hill,100473,3_merged_5547551,5500611
a_421338,8519,0,Potrero Hill,100473,3_merged_5547551,5500612
a_421339,8519,0,Potrero Hill,100473,3_merged_5547551,5500613
